hour,t(sec),"S1 (kVA)",Ang1,"S2 (kVA)",Ang2,"S3 (kVA)",Ang3
679, 2700.00000, 705.438, 14.0373, 662.106, 12.745, 671.516, 14.6308
680, 0.00000, 703.806, 14.4065, 663.241, 13.1051, 668.718, 15.0637
680, 900.00000, 754.592, 15.2915, 707.658, 14.1532, 708.594, 15.7396
680, 1800.00000, 730.907, 15.3231, 685.825, 14.2911, 689.765, 15.8026
680, 2700.00000, 722.077, 15.2896, 665.447, 14.2262, 670.544, 15.59
681, 0.00000, 709.411, 15.3264, 648.213, 14.2299, 657.867, 15.55
681, 900.00000, 737.075, 15.7556, 676.305, 14.8416, 684.393, 16.1622
681, 1800.00000, 736.987, 15.8131, 687.951, 14.8871, 693.565, 16.2186
681, 2700.00000, 773.034, 15.405, 711.438, 14.3631, 728.556, 15.4296
682, 0.00000, 757.156, 14.8714, 713.556, 14.0144, 725.37, 14.9237
682, 900.00000, 737.922, 14.3565, 692.866, 13.4501, 703.328, 14.0867
682, 1800.00000, 726.071, 14.5967, 669.517, 13.5895, 675.885, 14.3682
682, 2700.00000, 747.488, 14.7453, 684.112, 13.7499, 682.466, 14.5121
683, 0.00000, 745.456, 14.733, 684.34, 13.9267, 683.41, 14.5843
683, 900.00000, 784.763, 14.9858, 712.627, 13.9693, 708.95, 14.8112
683, 1800.00000, 749.847, 15.1698, 706.083, 14.3209, 697.844, 15.4343
683, 2700.00000, 715.682, 15.2025, 680.258, 14.588, 678.571, 15.7013
684, 0.00000, 691.937, 14.7242, 666.88, 14.0908, 656.737, 15.0916
684, 900.00000, 673.327, 14.7226, 647.375, 13.8204, 638.242, 14.9474
684, 1800.00000, 668.89, 14.7291, 647.191, 13.7596, 630.538, 14.9765
684, 2700.00000, 700.562, 15.1754, 678.83, 14.4207, 664.616, 15.4523
685, 0.00000, 713.464, 15.2547, 680.873, 14.3144, 683.762, 15.4523
685, 900.00000, 707.633, 15.147, 666.962, 13.973, 681.844, 15.329
685, 1800.00000, 694.762, 15.0091, 658.981, 14.0454, 666.997, 15.2819
685, 2700.00000, 662.309, 14.7155, 637.785, 13.8378, 635.203, 15.0299
686, 0.00000, 654.692, 14.8704, 640.048, 14.0807, 629.026, 15.2523
686, 900.00000, 678.786, 14.7383, 652.762, 13.9932, 650.53, 15.1914
686, 1800.00000, 678.389, 14.8879, 641.922, 14.0154, 647.885, 15.3652
686, 2700.00000, 695.568, 15.3882, 657.153, 14.5425, 657.888, 15.8451
687, 0.00000, 683.15, 15.1509, 655.239, 14.6527, 644.818, 15.675
687, 900.00000, 692.518, 14.8769, 639.305, 14.2629, 653.875, 15.3429
687, 1800.00000, 679.167, 14.7386, 633.423, 13.9046, 642.347, 15.1147
687, 2700.00000, 689.235, 14.9613, 666.993, 13.9502, 660.011, 15.3394
688, 0.00000, 735.562, 15.145, 735.389, 14.074, 701.354, 15.3373
688, 900.00000, 750.893, 15.2291, 724.984, 14.0926, 703.355, 15.3948
688, 1800.00000, 715.22, 14.7433, 675.154, 13.6647, 678.334, 14.9932
688, 2700.00000, 705.209, 14.6849, 649.909, 13.6439, 664.344, 14.7402
689, 0.00000, 737.239, 14.6684, 678.031, 13.5456, 697.73, 14.4127
689, 900.00000, 801.773, 14.5334, 758.061, 13.5094, 771.531, 14.3354
689, 1800.00000, 790.182, 14.4754, 751.638, 13.707, 766.306, 14.5193
689, 2700.00000, 764.334, 14.8918, 746.655, 14.0534, 753.09, 15.0394
690, 0.00000, 756.199, 14.8032, 736.134, 14.0471, 746, 14.9822
690, 900.00000, 766.153, 14.2314, 730.154, 13.4725, 741.623, 14.4916
690, 1800.00000, 777.445, 14.5002, 741.44, 13.7518, 767.359, 14.6983
690, 2700.00000, 777.21, 14.1608, 760.684, 13.4414, 797.729, 14.7486
691, 0.00000, 792.907, 14.291, 768.156, 13.2825, 814.061, 14.8543
691, 900.00000, 777.023, 14.2325, 752.496, 13.1079, 788.964, 14.7245
691, 1800.00000, 792.682, 14.1383, 775.204, 13.2402, 812.307, 14.3587
691, 2700.00000, 808.164, 14.1051, 774.993, 13.0713, 824.061, 14.2052
692, 0.00000, 800.621, 14.2985, 780.564, 13.1353, 832.395, 14.3438
692, 900.00000, 775.674, 14.1543, 766.64, 12.9076, 801.763, 14.2066
692, 1800.00000, 766.699, 14.1179, 763.384, 12.8724, 797.968, 14.0801
692, 2700.00000, 753.206, 14.137, 749.963, 12.7976, 782.052, 14.0987
693, 0.00000, 733.999, 14.0656, 731.556, 12.8606, 767.008, 14.307
693, 900.00000, 675.471, 13.7331, 661.997, 12.4647, 685.772, 13.9461
693, 1800.00000, 649.764, 13.8676, 628.816, 12.7428, 644.111, 13.9619
693, 2700.00000, 589.865, 13.9994, 564.256, 12.6065, 571.359, 14.2644
694, 0.00000, 565.724, 14.4967, 533.938, 13.0402, 532.561, 14.4847
694, 900.00000, 514.032, 14.2994, 496.445, 13.313, 488.742, 14.7096
694, 1800.00000, 496.181, 14.5221, 484.825, 13.6926, 475.169, 15.2139
694, 2700.00000, 485.082, 15.0566, 472.756, 13.8234, 469.483, 15.4892
695, 0.00000, 491.802, 14.8992, 479.55, 13.7451, 473.197, 15.5293
695, 900.00000, 446.787, 14.5875, 437.758, 13.346, 432.634, 15.3815
695, 1800.00000, 440.46, 14.9593, 417.504, 13.2267, 419.337, 15.5092
695, 2700.00000, 426.442, 14.9749, 401.174, 13.398, 403.951, 15.5516
696, 0.00000, 408.759, 14.466, 390.571, 13.1553, 391.57, 15.2488
696, 900.00000, 390.201, 14.3683, 367.184, 12.7411, 377.758, 15.1211
696, 1800.00000, 389.475, 14.4978, 372.409, 12.8927, 377.047, 14.9884
696, 2700.00000, 372.23, 13.6905, 363.958, 12.3707, 366.739, 14.3185
697, 0.00000, 352.238, 13.4489, 345.903, 11.6914, 350.204, 14.0892
697, 900.00000, 341.41, 13.7256, 333.791, 12.1904, 327.108, 14.8305
697, 1800.00000, 355.932, 13.8582, 355.48, 12.6267, 334.458, 14.7243
697, 2700.00000, 363.339, 13.5134, 358.027, 12.1096, 346.836, 14.4863
698, 0.00000, 375.675, 13.3067, 373.724, 12.0797, 361.066, 14.2991
698, 900.00000, 383.068, 12.8244, 388.989, 11.602, 364.912, 13.6621
698, 1800.00000, 386.679, 12.0064, 391.304, 10.7323, 368.766, 12.7726
698, 2700.00000, 419.338, 12.4155, 422.01, 11.1369, 400.005, 12.9607
699, 0.00000, 440, 12.176, 449.304, 11.1126, 422.113, 12.8053
699, 900.00000, 444.174, 11.7846, 452.983, 10.6772, 428.187, 12.3987
699, 1800.00000, 448.633, 11.4269, 461.419, 10.522, 432.613, 12.0754
699, 2700.00000, 462.489, 11.1985, 479.574, 10.4731, 448.315, 11.8733
700, 0.00000, 482.662, 11.053, 496.845, 10.2466, 475.431, 11.97
700, 900.00000, 514.536, 11.3312, 524.9, 10.4106, 500.593, 11.9617
700, 1800.00000, 535.188, 11.2735, 547.734, 10.4131, 522.578, 11.9479
700, 2700.00000, 553.784, 11.1798, 560.076, 10.0422, 542.352, 11.8832
701, 0.00000, 577.734, 11.3076, 580.455, 10.1071, 561.699, 11.8956
701, 900.00000, 605.973, 10.9925, 602.883, 10.131, 583.703, 11.5382
701, 1800.00000, 632.871, 11.0062, 633.372, 10.2273, 611.156, 11.561
701, 2700.00000, 674.93, 11.0099, 675.089, 10.3222, 653.095, 11.5988
702, 0.00000, 702.447, 10.9344, 696.642, 10.349, 667.559, 11.5226
702, 900.00000, 776.589, 11.1376, 763.631, 10.5465, 743.511, 11.4799
702, 1800.00000, 806.612, 11.2667, 797.483, 10.8569, 772.064, 11.6462
702, 2700.00000, 813.472, 11.5841, 806.387, 11.1771, 774.935, 12.0382
703, 0.00000, 802.677, 11.6504, 789.324, 10.9235, 768.86, 12.0742
703, 900.00000, 833.388, 12.5208, 811.52, 11.4898, 796.785, 12.8509
703, 1800.00000, 821.875, 12.5868, 822.718, 11.6068, 780.995, 12.8311
703, 2700.00000, 803.361, 12.9314, 806.843, 12.1136, 771.715, 13.1445
704, 0.00000, 784.145, 13.1163, 785.028, 12.2251, 751.192, 13.39
704, 900.00000, 793.258, 13.8985, 806.209, 13.0444, 754.136, 13.9793
704, 1800.00000, 785.454, 14.1087, 797.617, 13.337, 744.907, 14.2036
704, 2700.00000, 805.101, 14.4727, 791.933, 13.4657, 749.979, 14.5788
705, 0.00000, 813.978, 14.5817, 800.945, 13.562, 754.355, 14.614
705, 900.00000, 819.224, 14.8959, 810.953, 13.827, 768.726, 14.6827
705, 1800.00000, 811.864, 15.054, 794.333, 14.0686, 757.287, 15.0436
705, 2700.00000, 781.044, 14.6806, 767.043, 13.7237, 731.676, 14.5979
706, 0.00000, 764.506, 14.6858, 758.605, 13.7808, 722.12, 14.6025
706, 900.00000, 799.844, 14.7309, 781.696, 13.7946, 773.564, 14.3042
706, 1800.00000, 809.41, 14.8254, 781.759, 13.821, 783.633, 14.4327
706, 2700.00000, 788.082, 14.7143, 765.732, 13.837, 762.723, 14.5606
707, 0.00000, 772.995, 14.6731, 761.169, 13.7637, 739.729, 14.5211
707, 900.00000, 770.868, 14.5611, 751.138, 13.611, 748.969, 14.5239
707, 1800.00000, 764.973, 14.5556, 744.314, 13.637, 754.699, 14.6428
707, 2700.00000, 788.025, 14.7769, 767.509, 13.9558, 774.878, 14.9016
708, 0.00000, 765.167, 14.5489, 742.8, 13.6589, 744.865, 14.5566
708, 900.00000, 777.899, 14.811, 758.254, 13.8948, 757.659, 14.7025
708, 1800.00000, 758.068, 14.7274, 742.028, 13.7872, 746.647, 14.4422
708, 2700.00000, 742.972, 14.8596, 716.639, 13.9126, 733.027, 14.7248
709, 0.00000, 756.644, 15.646, 724.797, 14.6606, 735.086, 15.7931
709, 900.00000, 760.544, 15.4143, 724.814, 14.5379, 724.135, 15.3998
709, 1800.00000, 758.493, 14.8507, 722.639, 13.9913, 722.939, 14.6743
709, 2700.00000, 746.722, 14.8006, 710.038, 13.9388, 719.278, 14.6414
710, 0.00000, 745.77, 14.9136, 714.304, 14.0357, 723.369, 14.7621
710, 900.00000, 705.9, 14.4279, 669.956, 13.5056, 682.971, 14.5675
710, 1800.00000, 698.767, 14.4953, 671.275, 13.69, 685.967, 14.9523
710, 2700.00000, 707.996, 15.0045, 683.36, 14.2047, 683.607, 15.3301
711, 0.00000, 697.572, 14.6613, 665.505, 13.6923, 667.876, 14.9442
711, 900.00000, 728.714, 14.5556, 682.502, 13.6261, 703.289, 14.8266
711, 1800.00000, 743.313, 14.531, 705.924, 13.4636, 736.05, 14.5987
711, 2700.00000, 755.4, 14.8393, 707.001, 13.637, 749.932, 14.7577
712, 0.00000, 769.464, 14.6757, 701.956, 13.5877, 748.467, 14.6643
712, 900.00000, 786.07, 14.2115, 694.6, 13.2016, 751.512, 14.4055
712, 1800.00000, 791.297, 14.3275, 707.196, 13.4209, 757, 14.6131
712, 2700.00000, 781.008, 14.7719, 699.749, 14.152, 725.611, 15.2971
713, 0.00000, 777.44, 15.1426, 710.121, 14.498, 741.162, 15.4348
713, 900.00000, 801.752, 15.1201, 733.108, 14.04, 763.212, 15.2075
713, 1800.00000, 776.339, 14.5832, 718.987, 13.4511, 756.12, 14.7455
713, 2700.00000, 801.028, 14.7069, 750.729, 13.6673, 787.49, 15.015
714, 0.00000, 811.908, 14.641, 768.396, 13.6905, 806.558, 15.0234
714, 900.00000, 835.583, 14.1996, 797.275, 13.4749, 842.739, 14.6025
714, 1800.00000, 832.356, 13.9501, 807.442, 13.2709, 846.209, 14.1926
714, 2700.00000, 883.35, 14.0795, 855.473, 13.2099, 907.316, 14.2919
715, 0.00000, 860.509, 13.8644, 844.883, 13.019, 897.992, 14.1629
715, 900.00000, 831.815, 13.6913, 823.814, 12.8754, 856.675, 14.134
715, 1800.00000, 827.116, 13.7557, 822.679, 12.8535, 856.565, 14.3539
715, 2700.00000, 850.067, 14.2387, 836.54, 13.2497, 873.727, 14.7418
716, 0.00000, 841.157, 14.2443, 838.771, 13.2499, 870.907, 14.5919
716, 900.00000, 799.955, 14.073, 817.955, 13.2298, 829.127, 14.4997
716, 1800.00000, 805.446, 14.3582, 803.347, 13.3403, 818.919, 14.6956
716, 2700.00000, 796.09, 14.4665, 789.975, 13.3125, 801.232, 14.8165
717, 0.00000, 766.438, 14.0816, 760.563, 12.9781, 775.345, 14.5626
717, 900.00000, 723.627, 13.992, 713.229, 13.031, 721.95, 14.5195
717, 1800.00000, 710.762, 14.1619, 686.681, 13.1294, 701.319, 14.4882
717, 2700.00000, 668.966, 13.8061, 638.386, 12.4121, 660.867, 14.0866
718, 0.00000, 630.654, 14.2142, 599.566, 12.6221, 626.134, 14.4995
718, 900.00000, 562.145, 13.8252, 547.74, 12.4147, 567.525, 14.0841
718, 1800.00000, 551.299, 14.4672, 531.874, 12.9918, 557.665, 14.7295
718, 2700.00000, 536.918, 14.4747, 517.486, 12.848, 541.976, 14.646
719, 0.00000, 525.388, 14.1205, 509.728, 12.8318, 513.413, 14.3747
719, 900.00000, 480.575, 14.0761, 462.18, 12.5565, 462.32, 14.3111
719, 1800.00000, 470.208, 14.2448, 447.494, 12.6527, 456.746, 14.6295
719, 2700.00000, 464.018, 14.2508, 454.07, 13.0847, 464.539, 15.096
720, 0.00000, 467.242, 14.222, 455.146, 12.9546, 461.715, 14.8602
720, 900.00000, 448.416, 13.8703, 435.287, 12.3302, 438.171, 14.1543
720, 1800.00000, 433.481, 13.3988, 431.58, 12.0305, 433.739, 13.9075
720, 2700.00000, 427.4, 13.4718, 427.292, 11.9279, 436.772, 14.0408
721, 0.00000, 428.897, 13.5606, 420.705, 11.6215, 430.037, 13.6561
721, 900.00000, 400.427, 13.817, 393.604, 12.2268, 378.098, 14.5202
721, 1800.00000, 394.107, 13.3386, 398.497, 12.1394, 374.911, 14.3195
721, 2700.00000, 402.059, 13.0653, 396.897, 11.5809, 373.518, 13.5991
722, 0.00000, 410.911, 12.7813, 406.506, 11.4032, 383.406, 13.313
722, 900.00000, 412.02, 12.2161, 430.433, 11.2312, 388.248, 12.9782
722, 1800.00000, 415.987, 11.5113, 429.177, 10.2792, 394.102, 12.1564
722, 2700.00000, 445.366, 11.8742, 460.881, 10.7689, 437.017, 12.8939
723, 0.00000, 477.111, 12.3828, 492.638, 11.2945, 466.766, 13.2501
723, 900.00000, 479.705, 11.8022, 487.8, 10.5868, 461.24, 12.3377
723, 1800.00000, 492.463, 11.576, 504.712, 10.5778, 475.676, 12.2393
723, 2700.00000, 516.248, 11.5752, 527.536, 10.5713, 498.464, 12.1798
724, 0.00000, 536.603, 11.2819, 541.346, 10.0665, 509.069, 11.5026
724, 900.00000, 572.832, 11.4536, 582.799, 10.4222, 556.182, 12.0079
724, 1800.00000, 598.319, 11.3522, 615.042, 10.507, 585.894, 12.0712
724, 2700.00000, 607.738, 10.7624, 627.939, 9.93885, 598.316, 11.4494
725, 0.00000, 634.295, 10.9767, 654.953, 10.0479, 617.055, 11.4634
725, 900.00000, 672.264, 10.914, 682.707, 10.3115, 647.789, 11.544
725, 1800.00000, 702.745, 10.9631, 706.83, 10.2681, 670.492, 11.4896
725, 2700.00000, 734.797, 10.9804, 738.339, 10.223, 703.486, 11.6255
726, 0.00000, 781.024, 10.7862, 779.66, 10.0633, 756.478, 11.3699
726, 900.00000, 829.368, 10.7847, 839.924, 10.3198, 810.591, 11.3314
726, 1800.00000, 823.851, 10.6261, 855.458, 10.33, 829.951, 11.4652
726, 2700.00000, 834.375, 11.0245, 858.645, 10.8801, 830.396, 12.0391
727, 0.00000, 844.823, 11.4036, 864.16, 11.164, 832.581, 12.3874
727, 900.00000, 851.822, 11.9557, 868.937, 11.6377, 836.357, 12.8108
727, 1800.00000, 853.03, 12.3078, 868.808, 11.9119, 839.632, 13.0349
727, 2700.00000, 858.554, 12.6693, 861.583, 12.1098, 844.508, 13.2338
728, 0.00000, 845.862, 13.0803, 856.477, 12.4745, 824.654, 13.573
728, 900.00000, 840.705, 13.5662, 861.458, 12.7319, 831.537, 14.0818
728, 1800.00000, 809.534, 13.7362, 831.979, 12.9097, 815.79, 14.1937
728, 2700.00000, 781.842, 13.6592, 805.392, 12.9666, 784.173, 14.2682
729, 0.00000, 758.035, 13.4395, 774.639, 12.8936, 745.128, 14.0662
729, 900.00000, 763.154, 13.9665, 774.835, 13.3031, 771.667, 14.4392
729, 1800.00000, 771.088, 14.1198, 786.463, 13.6282, 788.642, 14.6035
729, 2700.00000, 778.335, 14.3832, 783.572, 13.8308, 791.134, 14.8067
730, 0.00000, 750.785, 14.3617, 745.182, 13.7804, 755.43, 14.9507
730, 900.00000, 795.755, 13.9214, 789.571, 13.4206, 803.764, 14.1067
730, 1800.00000, 794.511, 13.9446, 784.861, 13.4911, 798.065, 14.1295
730, 2700.00000, 786.087, 14.3577, 771.235, 13.954, 779.896, 14.6409
731, 0.00000, 790.213, 14.652, 765.982, 14.1717, 771.805, 14.8582
731, 900.00000, 787.039, 14.4622, 745.568, 13.9637, 762.979, 14.795
731, 1800.00000, 770.93, 14.425, 745.814, 14.2161, 751.361, 14.8926
731, 2700.00000, 753.821, 14.8523, 733.394, 14.4707, 725.846, 15.2792
732, 0.00000, 736.179, 14.7109, 713.037, 14.2197, 692.698, 14.9457
732, 900.00000, 725.363, 14.7333, 706.765, 14.3082, 685.536, 15.1358
732, 1800.00000, 747.296, 14.9398, 714.519, 14.3109, 713.754, 15.4139
732, 2700.00000, 741.265, 15.5118, 698.915, 14.6552, 699.945, 15.8237
733, 0.00000, 716.395, 15.5116, 692.039, 14.7747, 677.962, 15.7623
733, 900.00000, 695.651, 15.5968, 694.241, 14.8708, 666.052, 15.7241
733, 1800.00000, 672.723, 15.0158, 689.334, 14.5357, 671.781, 15.3515
733, 2700.00000, 675.853, 15.0355, 674.204, 14.3797, 667.523, 15.169
734, 0.00000, 663.687, 14.8422, 658.143, 14.2177, 657.515, 15.1499
734, 900.00000, 656.381, 14.8405, 650.55, 14.1851, 651.087, 15.2469
734, 1800.00000, 646.469, 14.9169, 639.747, 14.289, 626.572, 15.3388
734, 2700.00000, 641.864, 14.8301, 634.058, 14.1942, 620.576, 15.3146
735, 0.00000, 649.011, 15.0476, 627.791, 14.138, 625.86, 15.5039
735, 900.00000, 657.087, 15.1026, 606.806, 14.2222, 634.847, 15.3273
735, 1800.00000, 646.365, 15.0509, 590.723, 14.2649, 630.64, 15.304
735, 2700.00000, 657.37, 15.3923, 593.837, 14.3916, 635.991, 15.4154
736, 0.00000, 663.69, 15.314, 603.942, 14.4625, 640.411, 15.1782
736, 900.00000, 651.095, 15.2449, 591.31, 14.3189, 621.748, 15.3756
736, 1800.00000, 661.285, 15.6069, 612.946, 14.705, 633.599, 15.7742
736, 2700.00000, 669.899, 15.6472, 629.078, 14.9394, 632.669, 15.7669
737, 0.00000, 658.116, 15.7987, 619.484, 14.9158, 622.271, 15.8754
737, 900.00000, 706.946, 15.4087, 661.612, 14.2975, 692.445, 15.3724
737, 1800.00000, 730.341, 15.2187, 683.121, 14.1469, 718.889, 14.9393
737, 2700.00000, 748.774, 14.8634, 697.756, 13.9208, 727.491, 14.7998
738, 0.00000, 755.971, 14.9332, 721.627, 14.0399, 736.159, 14.9891
738, 900.00000, 768.003, 14.5432, 731.48, 13.4574, 739.71, 14.4253
738, 1800.00000, 767.112, 14.6134, 725.198, 13.8416, 740.244, 14.7691
738, 2700.00000, 793.027, 14.5755, 768.542, 13.9386, 773.133, 14.8874
739, 0.00000, 800.222, 14.796, 772.039, 13.9266, 781.934, 15.0592
739, 900.00000, 769.788, 14.0509, 760.133, 13.3609, 778.62, 14.481
739, 1800.00000, 781.156, 14.2166, 777.256, 13.4942, 819.554, 14.6415
739, 2700.00000, 812.513, 14.4146, 795.788, 13.4551, 849.017, 14.4946
740, 0.00000, 830.553, 14.4307, 806.732, 13.3393, 870.498, 14.5522
740, 900.00000, 802.092, 14.3706, 782.511, 13.2452, 835.351, 14.7031
740, 1800.00000, 797.668, 14.4997, 763.664, 13.4708, 797.669, 14.726
740, 2700.00000, 773.046, 14.3659, 735.214, 13.2493, 766.963, 14.9522
741, 0.00000, 748.151, 14.2589, 710.213, 13.0147, 751.057, 14.9416
741, 900.00000, 695.852, 14.1797, 658.102, 13.1044, 687.994, 14.9643
741, 1800.00000, 657.637, 13.9894, 619.93, 12.8967, 654.108, 14.5464
741, 2700.00000, 626.456, 13.8837, 570.052, 12.5712, 599.883, 14.106
742, 0.00000, 605.163, 14.4967, 557.691, 13.0621, 586.97, 14.7267
742, 900.00000, 517.422, 14.2731, 508.468, 12.9535, 537.712, 14.8003
742, 1800.00000, 484.603, 14.1104, 472.289, 12.7263, 500.544, 14.6701
742, 2700.00000, 454.494, 14.2611, 442.073, 12.7432, 467.687, 14.8313
743, 0.00000, 453.952, 14.6198, 437.891, 13.37, 443.218, 15.0816
743, 900.00000, 411.056, 14.7581, 392.128, 13.1661, 399.156, 15.3179
743, 1800.00000, 386.056, 14.124, 377.656, 12.7578, 390.553, 15.2199
743, 2700.00000, 384.938, 14.3452, 376.339, 13.0938, 379.432, 15.187
744, 0.00000, 382.627, 13.8763, 368.95, 12.0836, 382.487, 14.003
744, 900.00000, 348.456, 13.1051, 344.632, 11.4116, 354.657, 13.39
744, 1800.00000, 329.955, 12.8071, 327.959, 11.4156, 327.8, 13.7781
744, 2700.00000, 332.487, 12.88, 329.267, 11.4513, 332.005, 14.0539
745, 0.00000, 348.999, 13.4292, 342.622, 11.8856, 353.54, 14.7429
745, 900.00000, 335.874, 13.5082, 325.031, 12.0687, 328.372, 14.9428
745, 1800.00000, 341.445, 13.3806, 331.653, 11.9515, 333.738, 14.8882
745, 2700.00000, 353.079, 13.2847, 344.403, 11.9951, 348.65, 14.8808
746, 0.00000, 363.62, 13.1139, 359.8, 11.9882, 361.775, 14.6508
746, 900.00000, 368.33, 12.7871, 368.24, 11.574, 359.127, 14.1464
746, 1800.00000, 374.664, 12.3624, 373.221, 11.1158, 363.761, 13.614
746, 2700.00000, 382.476, 12.1764, 376.899, 10.7583, 358.682, 12.8036
747, 0.00000, 392.906, 12.1806, 397.02, 11.2387, 370.783, 12.8135
747, 900.00000, 392.353, 11.5315, 398.242, 10.5803, 374.753, 12.2483
747, 1800.00000, 412.137, 11.6755, 415.385, 10.6407, 391.033, 12.2403
747, 2700.00000, 425.239, 11.3945, 435.796, 10.6669, 409.98, 12.1713
748, 0.00000, 442.565, 11.1161, 450.024, 10.2745, 429.057, 11.9365
748, 900.00000, 483.353, 11.7454, 486.535, 10.8222, 461.998, 12.2715
748, 1800.00000, 519.839, 11.7653, 519.409, 10.9689, 495.663, 12.2517
748, 2700.00000, 523.824, 11.187, 527.283, 10.5293, 503.014, 11.7982
749, 0.00000, 545.735, 11.4666, 553.172, 10.7419, 528.934, 11.9807
749, 900.00000, 594.481, 11.4078, 602.268, 11.2272, 588.961, 12.3773
749, 1800.00000, 609.251, 11.7648, 609.357, 11.2511, 596.517, 12.7557
749, 2700.00000, 641.028, 12.089, 630.146, 11.0994, 619.345, 12.8021
750, 0.00000, 657.978, 11.7391, 642.993, 10.7814, 629.208, 12.441
750, 900.00000, 708.223, 11.8169, 706.568, 11.1748, 681.37, 12.5992
750, 1800.00000, 720.366, 11.8326, 727.567, 11.3024, 693.069, 12.5066
750, 2700.00000, 727.362, 11.97, 727.199, 11.449, 704.802, 12.695
751, 0.00000, 734.236, 12.3184, 731.467, 11.8108, 712.839, 12.8961
751, 900.00000, 771.806, 13.1191, 765.158, 12.3135, 747.566, 13.5598
751, 1800.00000, 754.689, 12.839, 753.785, 12.1736, 721.304, 13.3872
751, 2700.00000, 750.578, 12.9212, 753.237, 12.3472, 712.079, 13.3107
752, 0.00000, 730.419, 13.0042, 730.695, 12.4699, 688.89, 13.5086
752, 900.00000, 738.513, 13.6253, 732.781, 12.8474, 691.716, 14.0946
752, 1800.00000, 709.924, 13.7677, 701.346, 13.0382, 660.895, 14.1675
752, 2700.00000, 713.978, 14.0217, 707.764, 13.4302, 661.67, 14.3543
753, 0.00000, 718.771, 14.2556, 690.402, 13.3327, 682.073, 14.822
753, 900.00000, 721.581, 14.7188, 694.031, 13.7849, 694.248, 15.2726
753, 1800.00000, 697.711, 14.8155, 681.31, 13.9328, 678.562, 15.3105
753, 2700.00000, 699.191, 15.116, 679.929, 14.249, 679.074, 15.3623
754, 0.00000, 701.542, 15.3788, 686.796, 14.5973, 678.253, 15.5969
754, 900.00000, 718.407, 15.3887, 700.789, 14.4983, 702.264, 15.4736
754, 1800.00000, 716.933, 15.4681, 693.925, 14.4048, 694.379, 15.4749
754, 2700.00000, 705.151, 15.4416, 686.931, 14.3056, 676.789, 15.3919
755, 0.00000, 718.373, 15.7784, 702.365, 14.8716, 676.482, 15.7441
755, 900.00000, 701.195, 15.6466, 691.323, 14.7217, 671.248, 15.653
755, 1800.00000, 687.359, 15.473, 679.584, 14.5734, 660.473, 15.4239
755, 2700.00000, 688.198, 15.635, 696.937, 14.7544, 652.252, 15.6975
756, 0.00000, 666.601, 15.7768, 661.24, 14.7521, 625.288, 15.7773
756, 900.00000, 644.89, 15.9096, 628.75, 14.917, 620.712, 16.1461
756, 1800.00000, 647.216, 16.1283, 640.56, 15.2318, 635.076, 16.4533
756, 2700.00000, 629.018, 16.4378, 627.699, 15.7466, 625.889, 17.2751
757, 0.00000, 623.521, 16.5567, 603.326, 15.785, 619.108, 17.457
757, 900.00000, 603.654, 15.7813, 583.516, 14.7432, 597.904, 16.0941
757, 1800.00000, 618.486, 15.6071, 589.082, 14.7095, 617.729, 15.6887
757, 2700.00000, 617.246, 15.7219, 582.78, 14.7392, 602.388, 15.5487
758, 0.00000, 615.701, 15.5131, 575.641, 14.6749, 594.61, 15.6425
758, 900.00000, 614.997, 15.5389, 579.418, 14.7589, 585.544, 15.7287
758, 1800.00000, 619.973, 15.4274, 587.585, 14.5095, 586.365, 15.5445
758, 2700.00000, 626.604, 15.541, 595.328, 14.6393, 587.871, 15.6541
759, 0.00000, 639.899, 15.925, 599.468, 14.8204, 613.137, 16.1585
759, 900.00000, 626.935, 15.4271, 595.657, 14.5061, 609.967, 15.7675
759, 1800.00000, 626.311, 14.8775, 588.6, 14.196, 620.25, 15.2767
759, 2700.00000, 618.929, 14.7413, 579.745, 14.1281, 615.344, 15.4272
